Adresse [Zählpunktnummer];;;Adresse [Zählpunktnummer];;
07.09.2023 18:00:00;07.09.2023 18:14:59;0,1;;;
07.09.2023 18:15:00;07.09.2023 18:29:59;0,241;;;
07.09.2023 18:30:00;07.09.2023 18:44:59;0,231;;;
07.09.2023 18:45:00;07.09.2023 18:59:59;0,16;;;
07.09.2023 19:00:00;07.09.2023 19:14:59;0;;;
07.09.2023 19:15:00;07.09.2023 19:29:59;0;;;
07.09.2023 19:30:00;07.09.2023 19:44:59;0;;;
07.09.2023 19:45:00;07.09.2023 19:59:59;0;;;
07.09.2023 20:00:00;07.09.2023 20:14:59;0,043;;;
07.09.2023 20:15:00;07.09.2023 20:29:59;0,011;;;
07.09.2023 20:30:00;07.09.2023 20:44:59;0;;;
07.09.2023 20:45:00;07.09.2023 20:59:59;0;;;
07.09.2023 21:00:00;07.09.2023 21:14:59;0;;;
07.09.2023 21:15:00;07.09.2023 21:29:59;0,357;;;
07.09.2023 21:30:00;07.09.2023 21:44:59;0,003;;;
07.09.2023 21:45:00;07.09.2023 21:59:59;0;;;
07.09.2023 22:00:00;07.09.2023 22:14:59;0,001;;;
07.09.2023 22:15:00;07.09.2023 22:29:59;0,017;;;
07.09.2023 22:30:00;07.09.2023 22:44:59;0,017;;;
07.09.2023 22:45:00;07.09.2023 22:59:59;0,014;;;
07.09.2023 23:00:00;07.09.2023 23:14:59;0,106;;;
07.09.2023 23:15:00;07.09.2023 23:29:59;0,001;;;
07.09.2023 23:30:00;07.09.2023 23:44:59;0,001;;;
07.09.2023 23:45:00;07.09.2023 23:59:59;0;;;
08.09.2023 00:00:00;08.09.2023 00:14:59;0,003;;;
08.09.2023 00:15:00;08.09.2023 00:29:59;0;;;
08.09.2023 00:30:00;08.09.2023 00:44:59;0;;;
08.09.2023 00:45:00;08.09.2023 00:59:59;0;;;
08.09.2023 01:00:00;08.09.2023 01:14:59;0,017;;;
08.09.2023 01:15:00;08.09.2023 01:29:59;0,072;;;
08.09.2023 01:30:00;08.09.2023 01:44:59;0,067;;;
08.09.2023 01:45:00;08.09.2023 01:59:59;0,074;;;
08.09.2023 02:00:00;08.09.2023 02:14:59;0,08;;;
08.09.2023 02:15:00;08.09.2023 02:29:59;0,076;;;
08.09.2023 02:30:00;08.09.2023 02:44:59;0,08;;;
08.09.2023 02:45:00;08.09.2023 02:59:59;0,103;;;
08.09.2023 03:00:00;08.09.2023 03:14:59;0,129;;;
08.09.2023 03:15:00;08.09.2023 03:29:59;0,111;;;
08.09.2023 03:30:00;08.09.2023 03:44:59;0,113;;;
08.09.2023 03:45:00;08.09.2023 03:59:59;0,12;;;
08.09.2023 04:00:00;08.09.2023 04:14:59;0,121;;;
08.09.2023 04:15:00;08.09.2023 04:29:59;0,119;;;
08.09.2023 04:30:00;08.09.2023 04:44:59;0,094;;;
08.09.2023 04:45:00;08.09.2023 04:59:59;0,094;;;
08.09.2023 05:00:00;08.09.2023 05:14:59;0,078;;;
08.09.2023 05:15:00;08.09.2023 05:29:59;0,083;;;
08.09.2023 05:30:00;08.09.2023 05:44:59;0,065;;;
08.09.2023 05:45:00;08.09.2023 05:59:59;0,074;;;
08.09.2023 06:00:00;08.09.2023 06:14:59;0,094;;;
08.09.2023 06:15:00;08.09.2023 06:29:59;0,09;;;
08.09.2023 06:30:00;08.09.2023 06:44:59;0,108;;;
08.09.2023 06:45:00;08.09.2023 06:59:59;0,127;;;
08.09.2023 07:00:00;08.09.2023 07:14:59;0,189;;;
08.09.2023 07:15:00;08.09.2023 07:29:59;0,069;;;
08.09.2023 07:30:00;08.09.2023 07:44:59;0,31;;;
08.09.2023 07:45:00;08.09.2023 07:59:59;0,509;;;
08.09.2023 08:00:00;08.09.2023 08:14:59;0,227;;;
08.09.2023 08:15:00;08.09.2023 08:29:59;0,406;;;
08.09.2023 08:30:00;08.09.2023 08:44:59;0,349;;;
08.09.2023 08:45:00;08.09.2023 08:59:59;0,053;;;
08.09.2023 09:00:00;08.09.2023 09:14:59;0;;;
08.09.2023 09:15:00;08.09.2023 09:29:59;0,003;;;
08.09.2023 09:30:00;08.09.2023 09:44:59;0,003;;;
08.09.2023 09:45:00;08.09.2023 09:59:59;0,001;;;
08.09.2023 10:00:00;08.09.2023 10:14:59;0,002;;;
08.09.2023 10:15:00;08.09.2023 10:29:59;0,001;;;
08.09.2023 10:30:00;08.09.2023 10:44:59;0;;;
08.09.2023 10:45:00;08.09.2023 10:59:59;0,003;;;
08.09.2023 11:00:00;08.09.2023 11:14:59;0;;;
08.09.2023 11:15:00;08.09.2023 11:29:59;0,005;;;
08.09.2023 11:30:00;08.09.2023 11:44:59;0,001;;;
08.09.2023 11:45:00;08.09.2023 11:59:59;0,046;;;
08.09.2023 12:00:00;08.09.2023 12:14:59;0,145;;;
08.09.2023 12:15:00;08.09.2023 12:29:59;0,03;;;
08.09.2023 12:30:00;08.09.2023 12:44:59;0,063;;;
08.09.2023 12:45:00;08.09.2023 12:59:59;0,002;;;
08.09.2023 13:00:00;08.09.2023 13:14:59;0,217;;;
08.09.2023 13:15:00;08.09.2023 13:29:59;0,512;;;
08.09.2023 13:30:00;08.09.2023 13:44:59;0;;;
08.09.2023 13:45:00;08.09.2023 13:59:59;0;;;
08.09.2023 14:00:00;08.09.2023 14:14:59;0;;;
08.09.2023 14:15:00;08.09.2023 14:29:59;0;;;
08.09.2023 14:30:00;08.09.2023 14:44:59;0,003;;;
08.09.2023 14:45:00;08.09.2023 14:59:59;0,002;;;
08.09.2023 15:00:00;08.09.2023 15:14:59;0;;;
08.09.2023 15:15:00;08.09.2023 15:29:59;0;;;
08.09.2023 15:30:00;08.09.2023 15:44:59;0,002;;;
08.09.2023 15:45:00;08.09.2023 15:59:59;0,002;;;
08.09.2023 16:00:00;08.09.2023 16:14:59;0,002;;;
08.09.2023 16:15:00;08.09.2023 16:29:59;0;;;
08.09.2023 16:30:00;08.09.2023 16:44:59;0,024;;;
08.09.2023 16:45:00;08.09.2023 16:59:59;0,086;;;
08.09.2023 17:00:00;08.09.2023 17:14:59;0,039;;;
08.09.2023 17:15:00;08.09.2023 17:29:59;0,037;;;
08.09.2023 17:30:00;08.09.2023 17:44:59;0,014;;;
08.09.2023 17:45:00;08.09.2023 17:59:59;0,341;;;
08.09.2023 18:00:00;08.09.2023 18:14:59;0,334;;;
08.09.2023 18:15:00;08.09.2023 18:29:59;0,29;;;
08.09.2023 18:30:00;08.09.2023 18:44:59;0,075;;;
08.09.2023 18:45:00;08.09.2023 18:59:59;0,054;;;
08.09.2023 19:00:00;08.09.2023 19:14:59;0,004;;;
08.09.2023 19:15:00;08.09.2023 19:29:59;0,008;;;
08.09.2023 19:30:00;08.09.2023 19:44:59;0;;;
08.09.2023 19:45:00;08.09.2023 19:59:59;0;;;
08.09.2023 20:00:00;08.09.2023 20:14:59;0,003;;;
08.09.2023 20:15:00;08.09.2023 20:29:59;0;;;
08.09.2023 20:30:00;08.09.2023 20:44:59;0,371;;;
08.09.2023 20:45:00;08.09.2023 20:59:59;0;;;
08.09.2023 21:00:00;08.09.2023 21:14:59;0,003;;;
08.09.2023 21:15:00;08.09.2023 21:29:59;0,003;;;
08.09.2023 21:30:00;08.09.2023 21:44:59;0;;;
08.09.2023 21:45:00;08.09.2023 21:59:59;0;;;
08.09.2023 22:00:00;08.09.2023 22:14:59;0;;;
08.09.2023 22:15:00;08.09.2023 22:29:59;0,131;;;
08.09.2023 22:30:00;08.09.2023 22:44:59;0;;;
08.09.2023 22:45:00;08.09.2023 22:59:59;0,002;;;
08.09.2023 23:00:00;08.09.2023 23:14:59;0,006;;;
08.09.2023 23:15:00;08.09.2023 23:29:59;0,055;;;
08.09.2023 23:30:00;08.09.2023 23:44:59;0,004;;;
08.09.2023 23:45:00;08.09.2023 23:59:59;0,001;;;
09.09.2023 00:00:00;09.09.2023 00:14:59;0,007;;;
09.09.2023 00:15:00;09.09.2023 00:29:59;0,002;;;
09.09.2023 00:30:00;09.09.2023 00:44:59;0;;;
09.09.2023 00:45:00;09.09.2023 00:59:59;0,002;;;
09.09.2023 01:00:00;09.09.2023 01:14:59;0,042;;;
09.09.2023 01:15:00;09.09.2023 01:29:59;0,079;;;
09.09.2023 01:30:00;09.09.2023 01:44:59;0,068;;;
09.09.2023 01:45:00;09.09.2023 01:59:59;0,071;;;
09.09.2023 02:00:00;09.09.2023 02:14:59;0,082;;;
09.09.2023 02:15:00;09.09.2023 02:29:59;0,076;;;
09.09.2023 02:30:00;09.09.2023 02:44:59;0,086;;;
09.09.2023 02:45:00;09.09.2023 02:59:59;0,07;;;
09.09.2023 03:00:00;09.09.2023 03:14:59;0,085;;;
09.09.2023 03:15:00;09.09.2023 03:29:59;0,074;;;
09.09.2023 03:30:00;09.09.2023 03:44:59;0,086;;;
09.09.2023 03:45:00;09.09.2023 03:59:59;0,071;;;
09.09.2023 04:00:00;09.09.2023 04:14:59;0,077;;;
09.09.2023 04:15:00;09.09.2023 04:29:59;0,084;;;
09.09.2023 04:30:00;09.09.2023 04:44:59;0,075;;;
09.09.2023 04:45:00;09.09.2023 04:59:59;0,082;;;
09.09.2023 05:00:00;09.09.2023 05:14:59;0,074;;;
09.09.2023 05:15:00;09.09.2023 05:29:59;0,076;;;
09.09.2023 05:30:00;09.09.2023 05:44:59;0,072;;;
09.09.2023 05:45:00;09.09.2023 05:59:59;0,073;;;
09.09.2023 06:00:00;09.09.2023 06:14:59;0,082;;;
09.09.2023 06:15:00;09.09.2023 06:29:59;0,075;;;
09.09.2023 06:30:00;09.09.2023 06:44:59;0,083;;;
09.09.2023 06:45:00;09.09.2023 06:59:59;0,122;;;
09.09.2023 07:00:00;09.09.2023 07:14:59;0,073;;;
09.09.2023 07:15:00;09.09.2023 07:29:59;0,058;;;
09.09.2023 07:30:00;09.09.2023 07:44:59;0,201;;;
09.09.2023 07:45:00;09.09.2023 07:59:59;0,104;;;
09.09.2023 08:00:00;09.09.2023 08:14:59;0,161;;;
09.09.2023 08:15:00;09.09.2023 08:29:59;0,097;;;
09.09.2023 08:30:00;09.09.2023 08:44:59;0,087;;;
09.09.2023 08:45:00;09.09.2023 08:59:59;0,049;;;
09.09.2023 09:00:00;09.09.2023 09:14:59;0,044;;;
09.09.2023 09:15:00;09.09.2023 09:29:59;0,086;;;
09.09.2023 09:30:00;09.09.2023 09:44:59;0,067;;;
09.09.2023 09:45:00;09.09.2023 09:59:59;0,026;;;
09.09.2023 10:00:00;09.09.2023 10:14:59;0;;;
09.09.2023 10:15:00;09.09.2023 10:29:59;0,001;;;
09.09.2023 10:30:00;09.09.2023 10:44:59;0,002;;;
09.09.2023 10:45:00;09.09.2023 10:59:59;0,001;;;
09.09.2023 11:00:00;09.09.2023 11:14:59;0,002;;;
09.09.2023 11:15:00;09.09.2023 11:29:59;0,001;;;
09.09.2023 11:30:00;09.09.2023 11:44:59;0,003;;;
09.09.2023 11:45:00;09.09.2023 11:59:59;0,001;;;
09.09.2023 12:00:00;09.09.2023 12:14:59;0,005;;;
09.09.2023 12:15:00;09.09.2023 12:29:59;0;;;
09.09.2023 12:30:00;09.09.2023 12:44:59;0;;;
09.09.2023 12:45:00;09.09.2023 12:59:59;0;;;
09.09.2023 13:00:00;09.09.2023 13:14:59;0,237;;;
09.09.2023 13:15:00;09.09.2023 13:29:59;0,39;;;
09.09.2023 13:30:00;09.09.2023 13:44:59;0,003;;;
09.09.2023 13:45:00;09.09.2023 13:59:59;0,076;;;
09.09.2023 14:00:00;09.09.2023 14:14:59;0,01;;;
09.09.2023 14:15:00;09.09.2023 14:29:59;0,001;;;
09.09.2023 14:30:00;09.09.2023 14:44:59;0;;;
09.09.2023 14:45:00;09.09.2023 14:59:59;0;;;
09.09.2023 15:00:00;09.09.2023 15:14:59;0;;;
09.09.2023 15:15:00;09.09.2023 15:29:59;0,008;;;
09.09.2023 15:30:00;09.09.2023 15:44:59;0,006;;;
09.09.2023 15:45:00;09.09.2023 15:59:59;0;;;
09.09.2023 16:00:00;09.09.2023 16:14:59;0,006;;;
09.09.2023 16:15:00;09.09.2023 16:29:59;0,013;;;
09.09.2023 16:30:00;09.09.2023 16:44:59;0,006;;;
09.09.2023 16:45:00;09.09.2023 16:59:59;0,004;;;
09.09.2023 17:00:00;09.09.2023 17:14:59;0,012;;;
09.09.2023 17:15:00;09.09.2023 17:29:59;0,176;;;
09.09.2023 17:30:00;09.09.2023 17:44:59;0,048;;;
09.09.2023 17:45:00;09.09.2023 17:59:59;0,008;;;
09.09.2023 18:00:00;09.09.2023 18:14:59;0;;;
09.09.2023 18:15:00;09.09.2023 18:29:59;0;;;
09.09.2023 18:30:00;09.09.2023 18:44:59;0;;;
09.09.2023 18:45:00;09.09.2023 18:59:59;0;;;
09.09.2023 19:00:00;09.09.2023 19:14:59;0,002;;;
09.09.2023 19:15:00;09.09.2023 19:29:59;0,005;;;
09.09.2023 19:30:00;09.09.2023 19:44:59;0,001;;;
09.09.2023 19:45:00;09.09.2023 19:59:59;0,002;;;
09.09.2023 20:00:00;09.09.2023 20:14:59;0,004;;;
09.09.2023 20:15:00;09.09.2023 20:29:59;0,006;;;
09.09.2023 20:30:00;09.09.2023 20:44:59;0,004;;;
09.09.2023 20:45:00;09.09.2023 20:59:59;0,007;;;
09.09.2023 21:00:00;09.09.2023 21:14:59;0,001;;;
09.09.2023 21:15:00;09.09.2023 21:29:59;0,001;;;
09.09.2023 21:30:00;09.09.2023 21:44:59;0,005;;;
09.09.2023 21:45:00;09.09.2023 21:59:59;0,004;;;
09.09.2023 22:00:00;09.09.2023 22:14:59;0;;;
09.09.2023 22:15:00;09.09.2023 22:29:59;0,004;;;
09.09.2023 22:30:00;09.09.2023 22:44:59;0,234;;;
09.09.2023 22:45:00;09.09.2023 22:59:59;0,399;;;
09.09.2023 23:00:00;09.09.2023 23:14:59;0,113;;;
09.09.2023 23:15:00;09.09.2023 23:29:59;0,13;;;
09.09.2023 23:30:00;09.09.2023 23:44:59;0,105;;;
09.09.2023 23:45:00;09.09.2023 23:59:59;0,025;;;
10.09.2023 00:00:00;10.09.2023 00:14:59;0,002;;;
10.09.2023 00:15:00;10.09.2023 00:29:59;0,007;;;
10.09.2023 00:30:00;10.09.2023 00:44:59;0,003;;;
10.09.2023 00:45:00;10.09.2023 00:59:59;0,003;;;
10.09.2023 01:00:00;10.09.2023 01:14:59;0;;;
10.09.2023 01:15:00;10.09.2023 01:29:59;0,005;;;
10.09.2023 01:30:00;10.09.2023 01:44:59;0,003;;;
10.09.2023 01:45:00;10.09.2023 01:59:59;0,004;;;
10.09.2023 02:00:00;10.09.2023 02:14:59;0,045;;;
10.09.2023 02:15:00;10.09.2023 02:29:59;0,04;;;
10.09.2023 02:30:00;10.09.2023 02:44:59;0,052;;;
10.09.2023 02:45:00;10.09.2023 02:59:59;0,042;;;
10.09.2023 03:00:00;10.09.2023 03:14:59;0,033;;;
10.09.2023 03:15:00;10.09.2023 03:29:59;0,051;;;
10.09.2023 03:30:00;10.09.2023 03:44:59;0,038;;;
10.09.2023 03:45:00;10.09.2023 03:59:59;0,054;;;
10.09.2023 04:00:00;10.09.2023 04:14:59;0,041;;;
10.09.2023 04:15:00;10.09.2023 04:29:59;0,045;;;
10.09.2023 04:30:00;10.09.2023 04:44:59;0,045;;;
10.09.2023 04:45:00;10.09.2023 04:59:59;0,046;;;
10.09.2023 05:00:00;10.09.2023 05:14:59;0,04;;;
10.09.2023 05:15:00;10.09.2023 05:29:59;0,036;;;
10.09.2023 05:30:00;10.09.2023 05:44:59;0,05;;;
10.09.2023 05:45:00;10.09.2023 05:59:59;0,042;;;
10.09.2023 06:00:00;10.09.2023 06:14:59;0,047;;;
10.09.2023 06:15:00;10.09.2023 06:29:59;0,043;;;
10.09.2023 06:30:00;10.09.2023 06:44:59;0,047;;;
10.09.2023 06:45:00;10.09.2023 06:59:59;0,097;;;
10.09.2023 07:00:00;10.09.2023 07:14:59;0,033;;;
10.09.2023 07:15:00;10.09.2023 07:29:59;0,034;;;
10.09.2023 07:30:00;10.09.2023 07:44:59;0,035;;;
10.09.2023 07:45:00;10.09.2023 07:59:59;0,066;;;
10.09.2023 08:00:00;10.09.2023 08:14:59;0,201;;;
10.09.2023 08:15:00;10.09.2023 08:29:59;0,059;;;
10.09.2023 08:30:00;10.09.2023 08:44:59;0,057;;;
10.09.2023 08:45:00;10.09.2023 08:59:59;0,017;;;
10.09.2023 09:00:00;10.09.2023 09:14:59;0;;;
10.09.2023 09:15:00;10.09.2023 09:29:59;0,005;;;
10.09.2023 09:30:00;10.09.2023 09:44:59;0,002;;;
10.09.2023 09:45:00;10.09.2023 09:59:59;0,003;;;
10.09.2023 10:00:00;10.09.2023 10:14:59;0,001;;;
10.09.2023 10:15:00;10.09.2023 10:29:59;0,006;;;
10.09.2023 10:30:00;10.09.2023 10:44:59;0,002;;;
10.09.2023 10:45:00;10.09.2023 10:59:59;0,004;;;
10.09.2023 11:00:00;10.09.2023 11:14:59;0,004;;;
10.09.2023 11:15:00;10.09.2023 11:29:59;0,003;;;
10.09.2023 11:30:00;10.09.2023 11:44:59;0;;;
10.09.2023 11:45:00;10.09.2023 11:59:59;0,004;;;
10.09.2023 12:00:00;10.09.2023 12:14:59;0,005;;;
10.09.2023 12:15:00;10.09.2023 12:29:59;0,005;;;
10.09.2023 12:30:00;10.09.2023 12:44:59;0,001;;;
10.09.2023 12:45:00;10.09.2023 12:59:59;0,4;;;
10.09.2023 13:00:00;10.09.2023 13:14:59;0,257;;;
10.09.2023 13:15:00;10.09.2023 13:29:59;0,391;;;
10.09.2023 13:30:00;10.09.2023 13:44:59;0,05;;;
10.09.2023 13:45:00;10.09.2023 13:59:59;0,002;;;
10.09.2023 14:00:00;10.09.2023 14:14:59;0,002;;;
10.09.2023 14:15:00;10.09.2023 14:29:59;0,001;;;
10.09.2023 14:30:00;10.09.2023 14:44:59;0,007;;;
10.09.2023 14:45:00;10.09.2023 14:59:59;0,001;;;
10.09.2023 15:00:00;10.09.2023 15:14:59;0,004;;;
10.09.2023 15:15:00;10.09.2023 15:29:59;0,001;;;
10.09.2023 15:30:00;10.09.2023 15:44:59;0;;;
10.09.2023 15:45:00;10.09.2023 15:59:59;0,005;;;
10.09.2023 16:00:00;10.09.2023 16:14:59;0;;;
10.09.2023 16:15:00;10.09.2023 16:29:59;0,002;;;
10.09.2023 16:30:00;10.09.2023 16:44:59;0,004;;;
10.09.2023 16:45:00;10.09.2023 16:59:59;0,004;;;
10.09.2023 17:00:00;10.09.2023 17:14:59;0,007;;;
10.09.2023 17:15:00;10.09.2023 17:29:59;0,013;;;
10.09.2023 17:30:00;10.09.2023 17:44:59;0,002;;;
10.09.2023 17:45:00;10.09.2023 17:59:59;0,007;;;
10.09.2023 18:00:00;10.09.2023 18:14:59;0,005;;;
10.09.2023 18:15:00;10.09.2023 18:29:59;0,001;;;
10.09.2023 18:30:00;10.09.2023 18:44:59;0,024;;;
10.09.2023 18:45:00;10.09.2023 18:59:59;0,139;;;
10.09.2023 19:00:00;10.09.2023 19:14:59;0,004;;;
10.09.2023 19:15:00;10.09.2023 19:29:59;0,01;;;
10.09.2023 19:30:00;10.09.2023 19:44:59;0;;;
10.09.2023 19:45:00;10.09.2023 19:59:59;0,003;;;
10.09.2023 20:00:00;10.09.2023 20:14:59;0,001;;;
10.09.2023 20:15:00;10.09.2023 20:29:59;0,001;;;
10.09.2023 20:30:00;10.09.2023 20:44:59;0,003;;;
10.09.2023 20:45:00;10.09.2023 20:59:59;0,001;;;
10.09.2023 21:00:00;10.09.2023 21:14:59;0;;;
10.09.2023 21:15:00;10.09.2023 21:29:59;0,004;;;
10.09.2023 21:30:00;10.09.2023 21:44:59;0,002;;;
10.09.2023 21:45:00;10.09.2023 21:59:59;0,001;;;
10.09.2023 22:00:00;10.09.2023 22:14:59;0,002;;;
10.09.2023 22:15:00;10.09.2023 22:29:59;0,006;;;
10.09.2023 22:30:00;10.09.2023 22:44:59;0;;;
10.09.2023 22:45:00;10.09.2023 22:59:59;0,003;;;
10.09.2023 23:00:00;10.09.2023 23:14:59;0,004;;;
10.09.2023 23:15:00;10.09.2023 23:29:59;0,008;;;
10.09.2023 23:30:00;10.09.2023 23:44:59;0,004;;;
10.09.2023 23:45:00;10.09.2023 23:59:59;0,006;;;
11.09.2023 00:00:00;11.09.2023 00:14:59;0,002;;;
11.09.2023 00:15:00;11.09.2023 00:29:59;0,003;;;
11.09.2023 00:30:00;11.09.2023 00:44:59;0,006;;;
11.09.2023 00:45:00;11.09.2023 00:59:59;0,004;;;
11.09.2023 01:00:00;11.09.2023 01:14:59;0,003;;;
11.09.2023 01:15:00;11.09.2023 01:29:59;0,005;;;
11.09.2023 01:30:00;11.09.2023 01:44:59;0,004;;;
11.09.2023 01:45:00;11.09.2023 01:59:59;0,005;;;
11.09.2023 02:00:00;11.09.2023 02:14:59;0,005;;;
11.09.2023 02:15:00;11.09.2023 02:29:59;0,006;;;
11.09.2023 02:30:00;11.09.2023 02:44:59;0;;;
11.09.2023 02:45:00;11.09.2023 02:59:59;0,006;;;
11.09.2023 03:00:00;11.09.2023 03:14:59;0,004;;;
11.09.2023 03:15:00;11.09.2023 03:29:59;0,003;;;
11.09.2023 03:30:00;11.09.2023 03:44:59;0,006;;;
11.09.2023 03:45:00;11.09.2023 03:59:59;0,006;;;
11.09.2023 04:00:00;11.09.2023 04:14:59;0,004;;;
11.09.2023 04:15:00;11.09.2023 04:29:59;0,007;;;
11.09.2023 04:30:00;11.09.2023 04:44:59;0,003;;;
11.09.2023 04:45:00;11.09.2023 04:59:59;0;;;
11.09.2023 05:00:00;11.09.2023 05:14:59;0,005;;;
11.09.2023 05:15:00;11.09.2023 05:29:59;0,006;;;
11.09.2023 05:30:00;11.09.2023 05:44:59;0,005;;;
11.09.2023 05:45:00;11.09.2023 05:59:59;0,002;;;
11.09.2023 06:00:00;11.09.2023 06:14:59;0,005;;;
11.09.2023 06:15:00;11.09.2023 06:29:59;0,001;;;
11.09.2023 06:30:00;11.09.2023 06:44:59;0,004;;;
11.09.2023 06:45:00;11.09.2023 06:59:59;0,02;;;
11.09.2023 07:00:00;11.09.2023 07:14:59;0,005;;;
11.09.2023 07:15:00;11.09.2023 07:29:59;0,01;;;
11.09.2023 07:30:00;11.09.2023 07:44:59;0,004;;;
11.09.2023 07:45:00;11.09.2023 07:59:59;0,005;;;
11.09.2023 08:00:00;11.09.2023 08:14:59;0;;;
11.09.2023 08:15:00;11.09.2023 08:29:59;0,002;;;
11.09.2023 08:30:00;11.09.2023 08:44:59;0,083;;;
11.09.2023 08:45:00;11.09.2023 08:59:59;0,002;;;
11.09.2023 09:00:00;11.09.2023 09:14:59;0,069;;;
11.09.2023 09:15:00;11.09.2023 09:29:59;0;;;
11.09.2023 09:30:00;11.09.2023 09:44:59;0;;;
11.09.2023 09:45:00;11.09.2023 09:59:59;0,001;;;
11.09.2023 10:00:00;11.09.2023 10:14:59;0;;;
11.09.2023 10:15:00;11.09.2023 10:29:59;0,005;;;
11.09.2023 10:30:00;11.09.2023 10:44:59;0,084;;;
11.09.2023 10:45:00;11.09.2023 10:59:59;0,259;;;
11.09.2023 11:00:00;11.09.2023 11:14:59;0;;;
11.09.2023 11:15:00;11.09.2023 11:29:59;0;;;
11.09.2023 11:30:00;11.09.2023 11:44:59;0;;;
11.09.2023 11:45:00;11.09.2023 11:59:59;0;;;
11.09.2023 12:00:00;11.09.2023 12:14:59;0,002;;;
11.09.2023 12:15:00;11.09.2023 12:29:59;0,006;;;
11.09.2023 12:30:00;11.09.2023 12:44:59;0,142;;;
11.09.2023 12:45:00;11.09.2023 12:59:59;0,006;;;
11.09.2023 13:00:00;11.09.2023 13:14:59;0,203;;;
11.09.2023 13:15:00;11.09.2023 13:29:59;0,518;;;
11.09.2023 13:30:00;11.09.2023 13:44:59;0,026;;;
11.09.2023 13:45:00;11.09.2023 13:59:59;0,002;;;
11.09.2023 14:00:00;11.09.2023 14:14:59;0,003;;;
11.09.2023 14:15:00;11.09.2023 14:29:59;0,004;;;
11.09.2023 14:30:00;11.09.2023 14:44:59;0,001;;;
11.09.2023 14:45:00;11.09.2023 14:59:59;0,002;;;
11.09.2023 15:00:00;11.09.2023 15:14:59;0,009;;;
11.09.2023 15:15:00;11.09.2023 15:29:59;0,001;;;
11.09.2023 15:30:00;11.09.2023 15:44:59;0,001;;;
11.09.2023 15:45:00;11.09.2023 15:59:59;0;;;
11.09.2023 16:00:00;11.09.2023 16:14:59;0,001;;;
11.09.2023 16:15:00;11.09.2023 16:29:59;0,001;;;
11.09.2023 16:30:00;11.09.2023 16:44:59;0,002;;;
11.09.2023 16:45:00;11.09.2023 16:59:59;0,004;;;
11.09.2023 17:00:00;11.09.2023 17:14:59;0,008;;;
11.09.2023 17:15:00;11.09.2023 17:29:59;0,014;;;
11.09.2023 17:30:00;11.09.2023 17:44:59;0;;;
11.09.2023 17:45:00;11.09.2023 17:59:59;0,002;;;
11.09.2023 18:00:00;11.09.2023 18:14:59;0;;;
11.09.2023 18:15:00;11.09.2023 18:29:59;0;;;
11.09.2023 18:30:00;11.09.2023 18:44:59;0,002;;;
11.09.2023 18:45:00;11.09.2023 18:59:59;0,001;;;
11.09.2023 19:00:00;11.09.2023 19:14:59;0;;;
11.09.2023 19:15:00;11.09.2023 19:29:59;0,146;;;
11.09.2023 19:30:00;11.09.2023 19:44:59;0,051;;;
11.09.2023 19:45:00;11.09.2023 19:59:59;0,029;;;
11.09.2023 20:00:00;11.09.2023 20:14:59;0,009;;;
11.09.2023 20:15:00;11.09.2023 20:29:59;0,003;;;
11.09.2023 20:30:00;11.09.2023 20:44:59;0,004;;;
11.09.2023 20:45:00;11.09.2023 20:59:59;0,006;;;
11.09.2023 21:00:00;11.09.2023 21:14:59;0,013;;;
11.09.2023 21:15:00;11.09.2023 21:29:59;0;;;
11.09.2023 21:30:00;11.09.2023 21:44:59;0;;;
11.09.2023 21:45:00;11.09.2023 21:59:59;0,003;;;
11.09.2023 22:00:00;11.09.2023 22:14:59;0;;;
11.09.2023 22:15:00;11.09.2023 22:29:59;0,005;;;
11.09.2023 22:30:00;11.09.2023 22:44:59;0,002;;;
11.09.2023 22:45:00;11.09.2023 22:59:59;0,003;;;
11.09.2023 23:00:00;11.09.2023 23:14:59;0,005;;;
11.09.2023 23:15:00;11.09.2023 23:29:59;0,001;;;
11.09.2023 23:30:00;11.09.2023 23:44:59;0,003;;;
11.09.2023 23:45:00;11.09.2023 23:59:59;0,004;;;
12.09.2023 00:00:00;12.09.2023 00:14:59;0,001;;;
12.09.2023 00:15:00;12.09.2023 00:29:59;0,001;;;
12.09.2023 00:30:00;12.09.2023 00:44:59;0,005;;;
12.09.2023 00:45:00;12.09.2023 00:59:59;0,004;;;
12.09.2023 01:00:00;12.09.2023 01:14:59;0,004;;;
12.09.2023 01:15:00;12.09.2023 01:29:59;0,003;;;
12.09.2023 01:30:00;12.09.2023 01:44:59;0,006;;;
12.09.2023 01:45:00;12.09.2023 01:59:59;0,005;;;
12.09.2023 02:00:00;12.09.2023 02:14:59;0,005;;;
12.09.2023 02:15:00;12.09.2023 02:29:59;0,005;;;
12.09.2023 02:30:00;12.09.2023 02:44:59;0,003;;;
12.09.2023 02:45:00;12.09.2023 02:59:59;0,005;;;
12.09.2023 03:00:00;12.09.2023 03:14:59;0,004;;;
12.09.2023 03:15:00;12.09.2023 03:29:59;0,005;;;
12.09.2023 03:30:00;12.09.2023 03:44:59;0,005;;;
12.09.2023 03:45:00;12.09.2023 03:59:59;0,005;;;
12.09.2023 04:00:00;12.09.2023 04:14:59;0,024;;;
12.09.2023 04:15:00;12.09.2023 04:29:59;0,044;;;
12.09.2023 04:30:00;12.09.2023 04:44:59;0,042;;;
