sep=;
Anlagennummer;Zaehlpunkt;Tarif;Statistikzeitraum Beginn;Statistikzeitraum Ende;Wert;Einheit;Messwert: VAL...gemessen, EST...rechnerisch ermittelt
12345678;AT0080123456789012345678901234567;;03.07.2023 15:15;03.07.2023 15:30;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 15:30;03.07.2023 15:45;0,043;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 15:45;03.07.2023 16:00;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 16:00;03.07.2023 16:15;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 16:15;03.07.2023 16:30;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 16:30;03.07.2023 16:45;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 16:45;03.07.2023 17:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 17:00;03.07.2023 17:15;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 17:15;03.07.2023 17:30;0,083;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 17:30;03.07.2023 17:45;0,239;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 17:45;03.07.2023 18:00;0,983;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 18:00;03.07.2023 18:15;0,307;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 18:15;03.07.2023 18:30;0,083;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 18:30;03.07.2023 18:45;0,056;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 18:45;03.07.2023 19:00;0,079;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 19:00;03.07.2023 19:15;0,08;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 19:15;03.07.2023 19:30;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 19:30;03.07.2023 19:45;0,076;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 19:45;03.07.2023 20:00;0,064;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 20:00;03.07.2023 20:15;0,038;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 20:15;03.07.2023 20:30;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 20:30;03.07.2023 20:45;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 20:45;03.07.2023 21:00;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 21:00;03.07.2023 21:15;0,075;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 21:15;03.07.2023 21:30;0,043;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 21:30;03.07.2023 21:45;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 21:45;03.07.2023 22:00;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 22:00;03.07.2023 22:15;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 22:15;03.07.2023 22:30;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 22:30;03.07.2023 22:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 22:45;03.07.2023 23:00;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 23:00;03.07.2023 23:15;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 23:15;03.07.2023 23:30;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 23:30;03.07.2023 23:45;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;03.07.2023 23:45;04.07.2023 00:00;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 00:00;04.07.2023 00:15;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 00:15;04.07.2023 00:30;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 00:30;04.07.2023 00:45;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 00:45;04.07.2023 01:00;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 01:00;04.07.2023 01:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 01:15;04.07.2023 01:30;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 01:30;04.07.2023 01:45;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 01:45;04.07.2023 02:00;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 02:00;04.07.2023 02:15;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 02:15;04.07.2023 02:30;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 02:30;04.07.2023 02:45;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 02:45;04.07.2023 03:00;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 03:00;04.07.2023 03:15;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 03:15;04.07.2023 03:30;0,066;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 03:30;04.07.2023 03:45;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 03:45;04.07.2023 04:00;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 04:00;04.07.2023 04:15;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 04:15;04.07.2023 04:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 04:30;04.07.2023 04:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 04:45;04.07.2023 05:00;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 05:00;04.07.2023 05:15;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 05:15;04.07.2023 05:30;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 05:30;04.07.2023 05:45;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 05:45;04.07.2023 06:00;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 06:00;04.07.2023 06:15;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 06:15;04.07.2023 06:30;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 06:30;04.07.2023 06:45;0,034;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 06:45;04.07.2023 07:00;0,097;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 07:00;04.07.2023 07:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 07:15;04.07.2023 07:30;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 07:30;04.07.2023 07:45;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 07:45;04.07.2023 08:00;0,104;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 08:00;04.07.2023 08:15;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 08:15;04.07.2023 08:30;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 08:30;04.07.2023 08:45;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 08:45;04.07.2023 09:00;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 09:00;04.07.2023 09:15;0,038;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 09:15;04.07.2023 09:30;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 09:30;04.07.2023 09:45;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 09:45;04.07.2023 10:00;0,043;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 10:00;04.07.2023 10:15;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 10:15;04.07.2023 10:30;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 10:30;04.07.2023 10:45;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 10:45;04.07.2023 11:00;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 11:00;04.07.2023 11:15;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 11:15;04.07.2023 11:30;0,067;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 11:30;04.07.2023 11:45;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 11:45;04.07.2023 12:00;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 12:00;04.07.2023 12:15;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 12:15;04.07.2023 12:30;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 12:30;04.07.2023 12:45;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 12:45;04.07.2023 13:00;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 13:00;04.07.2023 13:15;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 13:15;04.07.2023 13:30;0,243;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 13:30;04.07.2023 13:45;0,229;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 13:45;04.07.2023 14:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 14:00;04.07.2023 14:15;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 14:15;04.07.2023 14:30;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 14:30;04.07.2023 14:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 14:45;04.07.2023 15:00;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 15:00;04.07.2023 15:15;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 15:15;04.07.2023 15:30;0,209;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 15:30;04.07.2023 15:45;0,334;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 15:45;04.07.2023 16:00;0,135;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 16:00;04.07.2023 16:15;0,301;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 16:15;04.07.2023 16:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 16:30;04.07.2023 16:45;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 16:45;04.07.2023 17:00;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 17:00;04.07.2023 17:15;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 17:15;04.07.2023 17:30;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 17:30;04.07.2023 17:45;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 17:45;04.07.2023 18:00;0,081;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 18:00;04.07.2023 18:15;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 18:15;04.07.2023 18:30;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 18:30;04.07.2023 18:45;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 18:45;04.07.2023 19:00;0,075;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 19:00;04.07.2023 19:15;0,096;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 19:15;04.07.2023 19:30;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 19:30;04.07.2023 19:45;0,184;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 19:45;04.07.2023 20:00;0,141;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 20:00;04.07.2023 20:15;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 20:15;04.07.2023 20:30;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 20:30;04.07.2023 20:45;0,035;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 20:45;04.07.2023 21:00;0,047;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 21:00;04.07.2023 21:15;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 21:15;04.07.2023 21:30;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 21:30;04.07.2023 21:45;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 21:45;04.07.2023 22:00;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 22:00;04.07.2023 22:15;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 22:15;04.07.2023 22:30;0,039;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 22:30;04.07.2023 22:45;0,04;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 22:45;04.07.2023 23:00;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 23:00;04.07.2023 23:15;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 23:15;04.07.2023 23:30;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 23:30;04.07.2023 23:45;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;04.07.2023 23:45;05.07.2023 00:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 00:00;05.07.2023 00:15;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 00:15;05.07.2023 00:30;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 00:30;05.07.2023 00:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 00:45;05.07.2023 01:00;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 01:00;05.07.2023 01:15;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 01:15;05.07.2023 01:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 01:30;05.07.2023 01:45;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 01:45;05.07.2023 02:00;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 02:00;05.07.2023 02:15;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 02:15;05.07.2023 02:30;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 02:30;05.07.2023 02:45;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 02:45;05.07.2023 03:00;0,017;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 03:00;05.07.2023 03:15;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 03:15;05.07.2023 03:30;0,023;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 03:30;05.07.2023 03:45;0,022;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 03:45;05.07.2023 04:00;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 04:00;05.07.2023 04:15;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 04:15;05.07.2023 04:30;0,03;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 04:30;05.07.2023 04:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 04:45;05.07.2023 05:00;0,011;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 05:00;05.07.2023 05:15;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 05:15;05.07.2023 05:30;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 05:30;05.07.2023 05:45;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 05:45;05.07.2023 06:00;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 06:00;05.07.2023 06:15;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 06:15;05.07.2023 06:30;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 06:30;05.07.2023 06:45;0,036;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 06:45;05.07.2023 07:00;0,103;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 07:00;05.07.2023 07:15;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 07:15;05.07.2023 07:30;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 07:30;05.07.2023 07:45;0,027;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 07:45;05.07.2023 08:00;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 08:00;05.07.2023 08:15;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 08:15;05.07.2023 08:30;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 08:30;05.07.2023 08:45;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 08:45;05.07.2023 09:00;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 09:00;05.07.2023 09:15;0,015;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 09:15;05.07.2023 09:30;0,043;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 09:30;05.07.2023 09:45;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 09:45;05.07.2023 10:00;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 10:00;05.07.2023 10:15;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 10:15;05.07.2023 10:30;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 10:30;05.07.2023 10:45;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 10:45;05.07.2023 11:00;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 11:00;05.07.2023 11:15;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 11:15;05.07.2023 11:30;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 11:30;05.07.2023 11:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 11:45;05.07.2023 12:00;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 12:00;05.07.2023 12:15;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 12:15;05.07.2023 12:30;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 12:30;05.07.2023 12:45;0,025;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 12:45;05.07.2023 13:00;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 13:00;05.07.2023 13:15;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 13:15;05.07.2023 13:30;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 13:30;05.07.2023 13:45;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 13:45;05.07.2023 14:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 14:00;05.07.2023 14:15;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 14:15;05.07.2023 14:30;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 14:30;05.07.2023 14:45;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 14:45;05.07.2023 15:00;0,009;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 15:00;05.07.2023 15:15;0,024;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 15:15;05.07.2023 15:30;0,014;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 15:30;05.07.2023 15:45;0,008;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 15:45;05.07.2023 16:00;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 16:00;05.07.2023 16:15;0,021;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 16:15;05.07.2023 16:30;0,01;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 16:30;05.07.2023 16:45;0,085;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 16:45;05.07.2023 17:00;0,266;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 17:00;05.07.2023 17:15;0,042;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 17:15;05.07.2023 17:30;0,016;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 17:30;05.07.2023 17:45;0,041;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 17:45;05.07.2023 18:00;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 18:00;05.07.2023 18:15;0,061;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 18:15;05.07.2023 18:30;0,046;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 18:30;05.07.2023 18:45;0,194;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 18:45;05.07.2023 19:00;0,48;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 19:00;05.07.2023 19:15;0,393;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 19:15;05.07.2023 19:30;0,245;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 19:30;05.07.2023 19:45;0,045;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 19:45;05.07.2023 20:00;0,041;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 20:00;05.07.2023 20:15;0,051;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 20:15;05.07.2023 20:30;0,046;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 20:30;05.07.2023 20:45;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 20:45;05.07.2023 21:00;0,037;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 21:00;05.07.2023 21:15;0,048;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 21:15;05.07.2023 21:30;0,029;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 21:30;05.07.2023 21:45;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 21:45;05.07.2023 22:00;0,052;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 22:00;05.07.2023 22:15;0,032;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 22:15;05.07.2023 22:30;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 22:30;05.07.2023 22:45;0,044;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 22:45;05.07.2023 23:00;0,04;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 23:00;05.07.2023 23:15;0,031;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 23:15;05.07.2023 23:30;0,038;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 23:30;05.07.2023 23:45;0,044;KWH;VAL
12345678;AT0080123456789012345678901234567;;05.07.2023 23:45;06.07.2023 00:00;0,028;KWH;VAL
12345678;AT0080123456789012345678901234567;;06.07.2023 00:00;06.07.2023 00:15;0,018;KWH;VAL
12345678;AT0080123456789012345678901234567;;06.07.2023 00:15;06.07.2023 00:30;0,033;KWH;VAL
12345678;AT0080123456789012345678901234567;;06.07.2023 00:30;06.07.2023 00:45;0,013;KWH;VAL
12345678;AT0080123456789012345678901234567;;06.07.2023 00:45;06.07.2023 01:00;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;06.07.2023 01:00;06.07.2023 01:15;0,026;KWH;VAL
12345678;AT0080123456789012345678901234567;;06.07.2023 01:15;06.07.2023 01:30;0,019;KWH;VAL
12345678;AT0080123456789012345678901234567;;06.07.2023 01:30;06.07.2023 01:45;0,012;KWH;VAL
12345678;AT0080123456789012345678901234567;;06.07.2023 01:45;06.07.2023 02:00;0,02;KWH;VAL
12345678;AT0080123456789012345678901234567;;06.07.2023 02:00;06.07.2023 02:15;0,025;KWH;VAL
