Messzeitpunkt;Gemessener Verbrauch (kWh);Ersatzwert;
28.02.2023 07:45;0,000;;
28.02.2023 08:00;0,003;;
28.02.2023 08:15;0,109;;
28.02.2023 08:30;0,002;;
28.02.2023 08:45;0,322;;
28.02.2023 09:00;0,000;;
28.02.2023 09:15;0,000;;
28.02.2023 09:30;0,025;;
28.02.2023 09:45;0,000;;
28.02.2023 10:00;0,000;;
28.02.2023 10:15;0,001;;
28.02.2023 10:30;0,000;;
28.02.2023 10:45;0,000;;
28.02.2023 11:00;0,000;;
28.02.2023 11:15;0,000;;
28.02.2023 11:30;0,000;;
28.02.2023 11:45;0,027;;
28.02.2023 12:00;0,017;;
28.02.2023 12:15;0,004;;
28.02.2023 12:30;0,007;;
28.02.2023 12:45;0,011;;
28.02.2023 13:00;0,000;;
28.02.2023 13:15;0,000;;
28.02.2023 13:30;0,000;;
28.02.2023 13:45;0,000;;
28.02.2023 14:00;0,000;;
28.02.2023 14:15;0,000;;
28.02.2023 14:30;0,029;;
28.02.2023 14:45;0,000;;
28.02.2023 15:00;0,000;;
28.02.2023 15:15;0,045;;
28.02.2023 15:30;0,128;;
28.02.2023 15:45;0,339;;
28.02.2023 16:00;0,047;;
28.02.2023 16:15;0,004;;
28.02.2023 16:30;0,060;;
28.02.2023 16:45;0,151;;
28.02.2023 17:00;0,269;;
28.02.2023 17:15;0,200;;
28.02.2023 17:30;0,166;;
28.02.2023 17:45;0,155;;
28.02.2023 18:00;0,176;;
28.02.2023 18:15;0,099;;
28.02.2023 18:30;0,126;;
28.02.2023 18:45;0,119;;
28.02.2023 19:00;0,152;;
28.02.2023 19:15;0,270;;
28.02.2023 19:30;0,202;;
28.02.2023 19:45;0,225;;
28.02.2023 20:00;0,274;;
28.02.2023 20:15;0,139;;
28.02.2023 20:30;0,207;;
28.02.2023 20:45;0,269;;
28.02.2023 21:00;0,199;;
28.02.2023 21:15;0,120;;
28.02.2023 21:30;0,128;;
28.02.2023 21:45;0,172;;
28.02.2023 22:00;0,193;;
28.02.2023 22:15;0,171;;
28.02.2023 22:30;0,078;;
28.02.2023 22:45;0,126;;
28.02.2023 23:00;0,083;;
28.02.2023 23:15;0,086;;
28.02.2023 23:30;0,106;;
28.02.2023 23:45;0,117;;
01.03.2023 00:00;0,075;;
01.03.2023 00:15;0,060;;
01.03.2023 00:30;0,100;;
01.03.2023 00:45;0,117;;
01.03.2023 01:00;0,116;;
01.03.2023 01:15;0,191;;
01.03.2023 01:30;0,211;;
01.03.2023 01:45;0,559;;
01.03.2023 02:00;0,216;;
01.03.2023 02:15;0,122;;
01.03.2023 02:30;0,080;;
01.03.2023 02:45;0,126;;
01.03.2023 03:00;0,115;;
01.03.2023 03:15;0,082;;
01.03.2023 03:30;0,346;;
01.03.2023 03:45;0,415;;
01.03.2023 04:00;0,112;;
01.03.2023 04:15;0,075;;
01.03.2023 04:30;0,063;;
01.03.2023 04:45;0,111;;
01.03.2023 05:00;0,097;;
01.03.2023 05:15;0,092;;
01.03.2023 05:30;0,053;;
01.03.2023 05:45;0,084;;
01.03.2023 06:00;0,079;;
01.03.2023 06:15;0,101;;
01.03.2023 06:30;0,158;;
01.03.2023 06:45;0,131;;
01.03.2023 07:00;0,139;;
01.03.2023 07:15;0,009;;
01.03.2023 07:30;0,004;;
01.03.2023 07:45;0,000;;
01.03.2023 08:00;0,018;;
01.03.2023 08:15;0,000;;
01.03.2023 08:30;0,000;;
01.03.2023 08:45;0,000;;
01.03.2023 09:00;0,036;;
01.03.2023 09:15;0,000;;
01.03.2023 09:30;0,000;;
01.03.2023 09:45;0,000;;
01.03.2023 10:00;0,000;;
01.03.2023 10:15;0,000;;
01.03.2023 10:30;0,000;;
01.03.2023 10:45;0,000;;
01.03.2023 11:00;0,000;;
01.03.2023 11:15;0,000;;
01.03.2023 11:30;0,000;;
01.03.2023 11:45;0,000;;
01.03.2023 12:00;0,000;;
01.03.2023 12:15;0,000;;
01.03.2023 12:30;0,000;;
01.03.2023 12:45;0,000;;
01.03.2023 13:00;0,000;;
01.03.2023 13:15;0,061;;
01.03.2023 13:30;0,083;;
01.03.2023 13:45;0,000;;
01.03.2023 14:00;0,000;;
01.03.2023 14:15;0,000;;
01.03.2023 14:30;0,000;;
01.03.2023 14:45;0,000;;
01.03.2023 15:00;0,000;;
01.03.2023 15:15;0,033;;
01.03.2023 15:30;0,000;;
01.03.2023 15:45;0,000;;
01.03.2023 16:00;0,000;;
01.03.2023 16:15;0,000;;
01.03.2023 16:30;0,000;;
01.03.2023 16:45;0,000;;
01.03.2023 17:00;0,000;;
01.03.2023 17:15;0,000;;
01.03.2023 17:30;0,043;;
01.03.2023 17:45;0,121;;
01.03.2023 18:00;0,100;;
01.03.2023 18:15;0,069;;
01.03.2023 18:30;0,091;;
01.03.2023 18:45;0,116;;
01.03.2023 19:00;0,254;;
01.03.2023 19:15;0,079;;
01.03.2023 19:30;0,101;;
01.03.2023 19:45;0,121;;
01.03.2023 20:00;0,106;;
01.03.2023 20:15;0,124;;
01.03.2023 20:30;0,139;;
01.03.2023 20:45;0,190;;
01.03.2023 21:00;0,145;;
01.03.2023 21:15;0,136;;
01.03.2023 21:30;0,125;;
01.03.2023 21:45;0,146;;
01.03.2023 22:00;0,165;;
01.03.2023 22:15;0,167;;
01.03.2023 22:30;0,123;;
01.03.2023 22:45;0,159;;
01.03.2023 23:00;0,120;;
01.03.2023 23:15;0,107;;
01.03.2023 23:30;0,118;;
01.03.2023 23:45;0,137;;
02.03.2023 00:00;0,137;;
02.03.2023 00:15;0,084;;
02.03.2023 00:30;0,094;;
02.03.2023 00:45;0,113;;
02.03.2023 01:00;0,265;;
02.03.2023 01:15;0,254;;
02.03.2023 01:30;0,080;;
02.03.2023 01:45;0,101;;
02.03.2023 02:00;0,092;;
02.03.2023 02:15;0,105;;
02.03.2023 02:30;0,091;;
02.03.2023 02:45;0,119;;
02.03.2023 03:00;0,486;;
02.03.2023 03:15;0,118;;
02.03.2023 03:30;0,072;;
02.03.2023 03:45;0,097;;
02.03.2023 04:00;0,064;;
02.03.2023 04:15;0,105;;
02.03.2023 04:30;0,090;;
02.03.2023 04:45;0,109;;
02.03.2023 05:00;0,078;;
02.03.2023 05:15;0,082;;
02.03.2023 05:30;0,085;;
02.03.2023 05:45;0,092;;
02.03.2023 06:00;0,070;;
02.03.2023 06:15;0,092;;
02.03.2023 06:30;0,117;;
02.03.2023 06:45;0,118;;
02.03.2023 07:00;0,067;;
02.03.2023 07:15;0,022;;
02.03.2023 07:30;0,000;;
02.03.2023 07:45;0,083;;
02.03.2023 08:00;0,000;;
02.03.2023 08:15;0,156;;
02.03.2023 08:30;0,000;;
02.03.2023 08:45;0,045;;
02.03.2023 09:00;0,029;;
02.03.2023 09:15;0,000;;
02.03.2023 09:30;0,000;;
02.03.2023 09:45;0,000;;
02.03.2023 10:00;0,031;;
02.03.2023 10:15;0,000;;
02.03.2023 10:30;0,000;;
02.03.2023 10:45;0,000;;
02.03.2023 11:00;0,000;;
02.03.2023 11:15;0,000;;
02.03.2023 11:30;0,000;;
02.03.2023 11:45;0,000;;
02.03.2023 12:00;0,110;;
02.03.2023 12:15;0,137;;
02.03.2023 12:30;0,080;;
02.03.2023 12:45;0,037;;
02.03.2023 13:00;0,000;;
02.03.2023 13:15;0,000;;
02.03.2023 13:30;0,034;;
02.03.2023 13:45;0,000;;
02.03.2023 14:00;0,000;;
02.03.2023 14:15;0,000;;
02.03.2023 14:30;0,021;;
02.03.2023 14:45;0,000;;
02.03.2023 15:00;0,033;;
02.03.2023 15:15;0,000;;
02.03.2023 15:30;0,045;;
02.03.2023 15:45;0,041;;
02.03.2023 16:00;0,000;;
02.03.2023 16:15;0,000;;
02.03.2023 16:30;0,000;;
02.03.2023 16:45;0,000;;
02.03.2023 17:00;0,000;;
02.03.2023 17:15;0,024;;
02.03.2023 17:30;0,065;;
02.03.2023 17:45;0,183;;
02.03.2023 18:00;0,239;;
02.03.2023 18:15;0,188;;
02.03.2023 18:30;0,097;;
02.03.2023 18:45;0,123;;
02.03.2023 19:00;0,136;;
02.03.2023 19:15;0,251;;
02.03.2023 19:30;0,130;;
02.03.2023 19:45;0,198;;
02.03.2023 20:00;0,204;;
02.03.2023 20:15;0,123;;
02.03.2023 20:30;0,121;;
02.03.2023 20:45;0,132;;
02.03.2023 21:00;0,268;;
02.03.2023 21:15;0,282;;
02.03.2023 21:30;0,224;;
02.03.2023 21:45;0,267;;
02.03.2023 22:00;0,208;;
02.03.2023 22:15;0,129;;
02.03.2023 22:30;0,261;;
02.03.2023 22:45;0,286;;
02.03.2023 23:00;0,173;;
02.03.2023 23:15;0,133;;
02.03.2023 23:30;0,178;;
02.03.2023 23:45;0,116;;
03.03.2023 00:00;0,121;;
03.03.2023 00:15;0,094;;
03.03.2023 00:30;0,119;;
03.03.2023 00:45;0,122;;
03.03.2023 01:00;0,088;;
03.03.2023 01:15;0,079;;
03.03.2023 01:30;0,101;;
03.03.2023 01:45;0,332;;
03.03.2023 02:00;0,180;;
03.03.2023 02:15;0,102;;
03.03.2023 02:30;0,125;;
03.03.2023 02:45;0,122;;
03.03.2023 03:00;0,087;;
03.03.2023 03:15;0,082;;
03.03.2023 03:30;0,116;;
03.03.2023 03:45;0,568;;
03.03.2023 04:00;0,236;;
03.03.2023 04:15;0,087;;
03.03.2023 04:30;0,122;;
03.03.2023 04:45;0,097;;
03.03.2023 05:00;0,097;;
03.03.2023 05:15;0,073;;
03.03.2023 05:30;0,111;;
03.03.2023 05:45;0,074;;
03.03.2023 06:00;0,094;;
03.03.2023 06:15;0,109;;
03.03.2023 06:30;0,130;;
03.03.2023 06:45;0,134;;
03.03.2023 07:00;0,103;;
03.03.2023 07:15;0,038;;
03.03.2023 07:30;0,038;;
03.03.2023 07:45;0,000;;
03.03.2023 08:00;0,139;;
03.03.2023 08:15;0,027;;
03.03.2023 08:30;0,061;;
03.03.2023 08:45;0,018;;
03.03.2023 09:00;0,023;;
03.03.2023 09:15;0,001;;
03.03.2023 09:30;0,000;;
03.03.2023 09:45;0,008;;
03.03.2023 10:00;0,023;;
03.03.2023 10:15;0,003;;
03.03.2023 10:30;0,000;;
03.03.2023 10:45;0,015;;
03.03.2023 11:00;0,083;;
03.03.2023 11:15;0,015;;
03.03.2023 11:30;0,000;;
03.03.2023 11:45;0,010;;
03.03.2023 12:00;0,000;;
03.03.2023 12:15;0,061;;
03.03.2023 12:30;0,045;;
03.03.2023 12:45;0,117;;
03.03.2023 13:00;0,025;;
03.03.2023 13:15;0,010;;
03.03.2023 13:30;0,000;;
03.03.2023 13:45;0,000;;
03.03.2023 14:00;0,000;;
03.03.2023 14:15;0,000;;
03.03.2023 14:30;0,068;;
03.03.2023 14:45;0,017;;
03.03.2023 15:00;0,000;;
03.03.2023 15:15;0,077;;
03.03.2023 15:30;0,032;;
03.03.2023 15:45;0,000;;
03.03.2023 16:00;0,000;;
03.03.2023 16:15;0,002;;
03.03.2023 16:30;0,030;;
03.03.2023 16:45;0,010;;
03.03.2023 17:00;0,105;;
03.03.2023 17:15;0,265;;
03.03.2023 17:30;0,247;;
03.03.2023 17:45;0,093;;
03.03.2023 18:00;0,136;;
03.03.2023 18:15;0,141;;
03.03.2023 18:30;0,127;;
03.03.2023 18:45;0,157;;
03.03.2023 19:00;0,153;;
03.03.2023 19:15;0,153;;
03.03.2023 19:30;0,256;;
03.03.2023 19:45;0,235;;
03.03.2023 20:00;0,224;;
03.03.2023 20:15;0,198;;
03.03.2023 20:30;0,167;;
03.03.2023 20:45;0,188;;
03.03.2023 21:00;0,231;;
03.03.2023 21:15;0,171;;
03.03.2023 21:30;0,113;;
03.03.2023 21:45;0,172;;
03.03.2023 22:00;0,125;;
03.03.2023 22:15;0,104;;
03.03.2023 22:30;0,117;;
03.03.2023 22:45;0,160;;
03.03.2023 23:00;0,170;;
03.03.2023 23:15;0,257;;
03.03.2023 23:30;0,261;;
03.03.2023 23:45;0,293;;
04.03.2023 00:00;0,165;;
04.03.2023 00:15;0,105;;
04.03.2023 00:30;0,134;;
04.03.2023 00:45;0,150;;
04.03.2023 01:00;0,142;;
04.03.2023 01:15;0,105;;
04.03.2023 01:30;0,119;;
04.03.2023 01:45;0,109;;
04.03.2023 02:00;0,113;;
04.03.2023 02:15;0,103;;
04.03.2023 02:30;0,119;;
04.03.2023 02:45;0,129;;
04.03.2023 03:00;0,111;;
04.03.2023 03:15;0,128;;
04.03.2023 03:30;0,114;;
04.03.2023 03:45;0,116;;
04.03.2023 04:00;0,085;;
04.03.2023 04:15;0,116;;
04.03.2023 04:30;0,109;;
04.03.2023 04:45;0,130;;
04.03.2023 05:00;0,098;;
04.03.2023 05:15;0,124;;
04.03.2023 05:30;0,121;;
04.03.2023 05:45;0,106;;
04.03.2023 06:00;0,087;;
04.03.2023 06:15;0,098;;
04.03.2023 06:30;0,132;;
04.03.2023 06:45;0,112;;
04.03.2023 07:00;0,227;;
04.03.2023 07:15;0,136;;
04.03.2023 07:30;0,050;;
04.03.2023 07:45;0,000;;
04.03.2023 08:00;0,250;;
04.03.2023 08:15;0,228;;
04.03.2023 08:30;0,000;;
04.03.2023 08:45;0,000;;
04.03.2023 09:00;0,000;;
04.03.2023 09:15;0,000;;
04.03.2023 09:30;0,000;;
04.03.2023 09:45;0,000;;
04.03.2023 10:00;0,000;;
04.03.2023 10:15;0,000;;
04.03.2023 10:30;0,013;;
04.03.2023 10:45;0,000;;
04.03.2023 11:00;0,028;;
04.03.2023 11:15;0,011;;
04.03.2023 11:30;0,023;;
04.03.2023 11:45;0,000;;
04.03.2023 12:00;0,000;;
04.03.2023 12:15;0,000;;
04.03.2023 12:30;0,000;;
04.03.2023 12:45;0,000;;
04.03.2023 13:00;0,000;;
04.03.2023 13:15;0,018;;
04.03.2023 13:30;0,000;;
04.03.2023 13:45;0,009;;
04.03.2023 14:00;0,013;;
04.03.2023 14:15;0,000;;
04.03.2023 14:30;0,000;;
04.03.2023 14:45;0,000;;
04.03.2023 15:00;0,028;;
04.03.2023 15:15;0,036;;
04.03.2023 15:30;0,034;;
04.03.2023 15:45;0,081;;
04.03.2023 16:00;0,072;;
04.03.2023 16:15;0,060;;
04.03.2023 16:30;0,121;;
04.03.2023 16:45;0,088;;
04.03.2023 17:00;0,171;;
04.03.2023 17:15;0,362;;
04.03.2023 17:30;0,106;;
04.03.2023 17:45;0,153;;
04.03.2023 18:00;0,124;;
04.03.2023 18:15;0,143;;
04.03.2023 18:30;0,124;;
04.03.2023 18:45;0,114;;
04.03.2023 19:00;0,286;;
04.03.2023 19:15;0,744;;
04.03.2023 19:30;0,239;;
04.03.2023 19:45;0,316;;
04.03.2023 20:00;0,400;;
04.03.2023 20:15;0,347;;
04.03.2023 20:30;0,162;;
04.03.2023 20:45;0,101;;
04.03.2023 21:00;0,109;;
04.03.2023 21:15;0,149;;
04.03.2023 21:30;0,135;;
04.03.2023 21:45;0,118;;
04.03.2023 22:00;0,133;;
04.03.2023 22:15;0,119;;
04.03.2023 22:30;0,115;;
04.03.2023 22:45;0,105;;
04.03.2023 23:00;0,114;;
04.03.2023 23:15;0,163;;
04.03.2023 23:30;0,171;;
04.03.2023 23:45;0,162;;
05.03.2023 00:00;0,163;;
05.03.2023 00:15;0,136;;
05.03.2023 00:30;0,121;;
05.03.2023 00:45;0,113;;
05.03.2023 01:00;0,140;;
05.03.2023 01:15;0,546;;
05.03.2023 01:30;0,253;;
05.03.2023 01:45;0,198;;
05.03.2023 02:00;0,154;;
05.03.2023 02:15;0,128;;
05.03.2023 02:30;0,113;;
05.03.2023 02:45;0,112;;
05.03.2023 03:00;0,358;;
05.03.2023 03:15;0,452;;
05.03.2023 03:30;0,160;;
05.03.2023 03:45;0,117;;
05.03.2023 04:00;0,124;;
05.03.2023 04:15;0,151;;
05.03.2023 04:30;0,095;;
05.03.2023 04:45;0,104;;
05.03.2023 05:00;0,094;;
05.03.2023 05:15;0,159;;
05.03.2023 05:30;0,103;;
05.03.2023 05:45;0,117;;
05.03.2023 06:00;0,102;;
05.03.2023 06:15;0,152;;
05.03.2023 06:30;0,113;;
05.03.2023 06:45;0,095;;
05.03.2023 07:00;0,105;;
05.03.2023 07:15;0,184;;
05.03.2023 07:30;0,180;;
05.03.2023 07:45;0,108;;
05.03.2023 08:00;0,124;;
05.03.2023 08:15;0,127;;
05.03.2023 08:30;0,106;;
05.03.2023 08:45;0,018;;
05.03.2023 09:00;0,011;;
05.03.2023 09:15;0,625;;
05.03.2023 09:30;0,452;;
05.03.2023 09:45;0,130;;
05.03.2023 10:00;0,378;;
05.03.2023 10:15;0,322;;
05.03.2023 10:30;0,031;;
05.03.2023 10:45;0,029;;
05.03.2023 11:00;0,172;;
05.03.2023 11:15;0,037;;
05.03.2023 11:30;0,289;;
05.03.2023 11:45;0,350;;
05.03.2023 12:00;0,420;;
05.03.2023 12:15;0,339;;
05.03.2023 12:30;0,200;;
05.03.2023 12:45;0,353;;
05.03.2023 13:00;0,262;;
05.03.2023 13:15;0,183;;
05.03.2023 13:30;0,034;;
05.03.2023 13:45;0,455;;
05.03.2023 14:00;0,348;;
05.03.2023 14:15;0,043;;
05.03.2023 14:30;0,126;;
05.03.2023 14:45;0,116;;
05.03.2023 15:00;0,328;;
05.03.2023 15:15;0,517;;
05.03.2023 15:30;0,392;;
05.03.2023 15:45;0,182;;
05.03.2023 16:00;0,497;;
05.03.2023 16:15;0,166;;
05.03.2023 16:30;0,111;;
05.03.2023 16:45;0,381;;
05.03.2023 17:00;0,119;;
05.03.2023 17:15;0,169;;
05.03.2023 17:30;0,171;;
05.03.2023 17:45;0,154;;
05.03.2023 18:00;0,165;;
05.03.2023 18:15;0,196;;
05.03.2023 18:30;0,206;;
05.03.2023 18:45;0,476;;
05.03.2023 19:00;0,265;;
05.03.2023 19:15;0,159;;
05.03.2023 19:30;0,209;;
05.03.2023 19:45;0,342;;
05.03.2023 20:00;0,202;;
05.03.2023 20:15;0,426;;
05.03.2023 20:30;0,304;;
05.03.2023 20:45;0,273;;
05.03.2023 21:00;0,234;;
05.03.2023 21:15;0,316;;
05.03.2023 21:30;0,241;;
05.03.2023 21:45;0,250;;
05.03.2023 22:00;0,227;;
05.03.2023 22:15;0,219;;
05.03.2023 22:30;0,285;;
05.03.2023 22:45;0,184;;
05.03.2023 23:00;0,129;;
05.03.2023 23:15;0,140;;
05.03.2023 23:30;0,143;;
05.03.2023 23:45;0,102;;
06.03.2023 00:00;0,125;;
06.03.2023 00:15;0,128;;
06.03.2023 00:30;0,163;;
06.03.2023 00:45;0,118;;
06.03.2023 01:00;0,133;;
06.03.2023 01:15;0,327;;
06.03.2023 01:30;0,242;;
06.03.2023 01:45;0,122;;
06.03.2023 02:00;0,115;;
06.03.2023 02:15;0,127;;
06.03.2023 02:30;0,131;;
06.03.2023 02:45;0,139;;
06.03.2023 03:00;0,139;;
06.03.2023 03:15;0,625;;
06.03.2023 03:30;0,233;;
06.03.2023 03:45;0,108;;
06.03.2023 04:00;0,108;;
06.03.2023 04:15;0,142;;
06.03.2023 04:30;0,102;;
06.03.2023 04:45;0,122;;
06.03.2023 05:00;0,108;;
06.03.2023 05:15;0,167;;
06.03.2023 05:30;0,120;;
06.03.2023 05:45;0,107;;
06.03.2023 06:00;0,091;;
06.03.2023 06:15;0,133;;
06.03.2023 06:30;0,180;;
06.03.2023 06:45;0,229;;
06.03.2023 07:00;0,121;;
06.03.2023 07:15;0,116;;
06.03.2023 07:30;0,068;;
06.03.2023 07:45;0,072;;
06.03.2023 08:00;0,082;;
06.03.2023 08:15;0,328;;
06.03.2023 08:30;0,150;;
06.03.2023 08:45;0,138;;
06.03.2023 09:00;0,119;;
06.03.2023 09:15;0,057;;
06.03.2023 09:30;0,061;;
06.03.2023 09:45;0,027;;
06.03.2023 10:00;0,024;;
06.03.2023 10:15;0,023;;
06.03.2023 10:30;0,126;;
06.03.2023 10:45;0,084;;
06.03.2023 11:00;0,036;;
06.03.2023 11:15;0,029;;
06.03.2023 11:30;0,020;;
06.03.2023 11:45;0,038;;
06.03.2023 12:00;0,012;;
06.03.2023 12:15;0,004;;
06.03.2023 12:30;0,154;;
06.03.2023 12:45;0,075;;
06.03.2023 13:00;0,588;;
06.03.2023 13:15;0,339;;
06.03.2023 13:30;0,101;;
06.03.2023 13:45;0,023;;
06.03.2023 14:00;0,028;;
06.03.2023 14:15;0,029;;
06.03.2023 14:30;0,041;;
06.03.2023 14:45;0,055;;
06.03.2023 15:00;0,043;;
06.03.2023 15:15;0,133;;
06.03.2023 15:30;0,239;;
06.03.2023 15:45;0,313;;
06.03.2023 16:00;0,194;;
06.03.2023 16:15;0,201;;
06.03.2023 16:30;0,076;;
06.03.2023 16:45;0,087;;
06.03.2023 17:00;0,140;;
06.03.2023 17:15;0,151;;
06.03.2023 17:30;0,142;;
06.03.2023 17:45;0,148;;
06.03.2023 18:00;0,495;;
06.03.2023 18:15;0,226;;
06.03.2023 18:30;0,141;;
06.03.2023 18:45;0,122;;
06.03.2023 19:00;0,162;;
06.03.2023 19:15;0,194;;
06.03.2023 19:30;0,205;;
06.03.2023 19:45;0,111;;
06.03.2023 20:00;0,111;;
06.03.2023 20:15;0,309;;
06.03.2023 20:30;0,380;;
06.03.2023 20:45;0,102;;
06.03.2023 21:00;0,105;;
06.03.2023 21:15;0,128;;
06.03.2023 21:30;0,131;;
06.03.2023 21:45;0,112;;
06.03.2023 22:00;0,114;;
06.03.2023 22:15;0,088;;
06.03.2023 22:30;0,086;;
06.03.2023 22:45;0,105;;
06.03.2023 23:00;0,122;;
06.03.2023 23:15;0,094;;
06.03.2023 23:30;0,090;;
06.03.2023 23:45;0,100;;
07.03.2023 00:00;0,121;;
07.03.2023 00:15;0,076;;
07.03.2023 00:30;0,080;;
07.03.2023 00:45;0,086;;
07.03.2023 01:00;0,134;;
07.03.2023 01:15;0,101;;
07.03.2023 01:30;0,097;;
07.03.2023 01:45;0,377;;
07.03.2023 02:00;0,101;;
07.03.2023 02:15;0,085;;
07.03.2023 02:30;0,099;;
07.03.2023 02:45;0,093;;
07.03.2023 03:00;0,112;;
07.03.2023 03:15;0,086;;
07.03.2023 03:30;0,217;;
07.03.2023 03:45;0,428;;
07.03.2023 04:00;0,082;;
07.03.2023 04:15;0,064;;
07.03.2023 04:30;0,083;;
07.03.2023 04:45;0,106;;
07.03.2023 05:00;0,167;;
07.03.2023 05:15;0,224;;
07.03.2023 05:30;0,160;;
07.03.2023 05:45;0,104;;
07.03.2023 06:00;0,084;;
07.03.2023 06:15;0,138;;
07.03.2023 06:30;0,151;;
07.03.2023 06:45;0,118;;
07.03.2023 07:00;0,076;;
07.03.2023 07:15;0,070;;
07.03.2023 07:30;0,022;;
07.03.2023 07:45;0,000;;
07.03.2023 08:00;0,015;;
07.03.2023 08:15;0,183;;
07.03.2023 08:30;0,000;;
07.03.2023 08:45;0,000;;
07.03.2023 09:00;0,000;;
07.03.2023 09:15;0,000;;
07.03.2023 09:30;0,000;;
07.03.2023 09:45;0,000;;
07.03.2023 10:00;0,000;;
07.03.2023 10:15;0,000;;
07.03.2023 10:30;0,000;;
07.03.2023 10:45;0,000;;
07.03.2023 11:00;0,000;;
07.03.2023 11:15;0,000;;
07.03.2023 11:30;0,000;;
07.03.2023 11:45;0,000;;
07.03.2023 12:00;0,000;;
07.03.2023 12:15;0,000;;
07.03.2023 12:30;0,000;;
07.03.2023 12:45;0,000;;
07.03.2023 13:00;0,008;;
07.03.2023 13:15;0,002;;
07.03.2023 13:30;0,000;;
07.03.2023 13:45;0,000;;
07.03.2023 14:00;0,000;;
07.03.2023 14:15;0,019;;
07.03.2023 14:30;0,039;;
07.03.2023 14:45;0,049;;
07.03.2023 15:00;0,062;;
07.03.2023 15:15;0,051;;
07.03.2023 15:30;0,029;;
07.03.2023 15:45;0,024;;
07.03.2023 16:00;0,001;;
07.03.2023 16:15;0,025;;
07.03.2023 16:30;0,214;;
07.03.2023 16:45;0,624;;
07.03.2023 17:00;0,164;;
07.03.2023 17:15;0,000;;
07.03.2023 17:30;0,031;;
07.03.2023 17:45;0,078;;
07.03.2023 18:00;0,141;;
07.03.2023 18:15;0,098;;
07.03.2023 18:30;0,089;;
07.03.2023 18:45;0,080;;
07.03.2023 19:00;0,136;;
07.03.2023 19:15;0,196;;
07.03.2023 19:30;0,457;;
07.03.2023 19:45;0,435;;
07.03.2023 20:00;0,311;;
07.03.2023 20:15;0,162;;
07.03.2023 20:30;0,209;;
07.03.2023 20:45;0,272;;
07.03.2023 21:00;0,216;;
07.03.2023 21:15;0,162;;
07.03.2023 21:30;0,271;;
07.03.2023 21:45;0,302;;
07.03.2023 22:00;0,298;;
07.03.2023 22:15;0,134;;
07.03.2023 22:30;0,084;;
07.03.2023 22:45;0,109;;
07.03.2023 23:00;0,108;;
07.03.2023 23:15;0,118;;
07.03.2023 23:30;0,116;;
07.03.2023 23:45;0,132;;
08.03.2023 00:00;0,125;;
08.03.2023 00:15;0,116;;
08.03.2023 00:30;0,101;;
08.03.2023 00:45;0,129;;
08.03.2023 01:00;0,108;;
08.03.2023 01:15;0,101;;
08.03.2023 01:30;0,385;;
08.03.2023 01:45;0,146;;
08.03.2023 02:00;0,240;;
08.03.2023 02:15;0,246;;
08.03.2023 02:30;0,236;;
08.03.2023 02:45;0,260;;
08.03.2023 03:00;0,268;;
08.03.2023 03:15;0,332;;
08.03.2023 03:30;0,571;;
08.03.2023 03:45;0,258;;
08.03.2023 04:00;0,254;;
08.03.2023 04:15;0,260;;
08.03.2023 04:30;0,220;;
08.03.2023 04:45;0,115;;
08.03.2023 05:00;0,100;;
08.03.2023 05:15;0,093;;
08.03.2023 05:30;0,107;;
08.03.2023 05:45;0,124;;
08.03.2023 06:00;0,114;;
08.03.2023 06:15;0,107;;
08.03.2023 06:30;0,187;;
08.03.2023 06:45;0,235;;
08.03.2023 07:00;0,033;;
08.03.2023 07:15;0,074;;
08.03.2023 07:30;0,052;;
08.03.2023 07:45;0,071;;
08.03.2023 08:00;0,029;;
08.03.2023 08:15;0,024;;
08.03.2023 08:30;0,062;;
08.03.2023 08:45;0,575;;
08.03.2023 09:00;0,257;;
08.03.2023 09:15;0,023;;
08.03.2023 09:30;0,041;;
08.03.2023 09:45;0,054;;
08.03.2023 10:00;0,023;;
08.03.2023 10:15;0,022;;
08.03.2023 10:30;0,037;;
08.03.2023 10:45;0,027;;
08.03.2023 11:00;0,024;;
08.03.2023 11:15;0,029;;
08.03.2023 11:30;0,031;;
08.03.2023 11:45;0,036;;
08.03.2023 12:00;0,017;;
08.03.2023 12:15;0,048;;
08.03.2023 12:30;0,038;;
08.03.2023 12:45;0,190;;
08.03.2023 13:00;0,411;;
08.03.2023 13:15;0,181;;
08.03.2023 13:30;0,115;;
08.03.2023 13:45;0,179;;
08.03.2023 14:00;0,183;;
08.03.2023 14:15;0,272;;
08.03.2023 14:30;0,339;;
08.03.2023 14:45;0,173;;
08.03.2023 15:00;0,063;;
08.03.2023 15:15;0,202;;
08.03.2023 15:30;0,235;;
08.03.2023 15:45;0,411;;
08.03.2023 16:00;0,122;;
08.03.2023 16:15;0,068;;
08.03.2023 16:30;0,023;;
08.03.2023 16:45;0,058;;
08.03.2023 17:00;0,075;;
08.03.2023 17:15;0,133;;
08.03.2023 17:30;0,074;;
08.03.2023 17:45;0,128;;
08.03.2023 18:00;0,171;;
08.03.2023 18:15;0,292;;
08.03.2023 18:30;0,254;;
08.03.2023 18:45;0,233;;
08.03.2023 19:00;0,223;;
08.03.2023 19:15;0,254;;
08.03.2023 19:30;0,315;;
08.03.2023 19:45;0,099;;
08.03.2023 20:00;0,259;;
08.03.2023 20:15;0,382;;
08.03.2023 20:30;0,231;;
08.03.2023 20:45;0,131;;
